,Unnamed: 0,gm,make_model,make,mileage_raw,price_raw,model_trim_raw,year_make_raw,platform,mileage,price,model,trim,year,car_key,car_id_x,horsepower,torque,displacement,cylinders,top_speed,accel,qmile_time,qmile_speed,weight,fuel_type,fuel_economy,quality_rating,amenity_rating,reliability_rating,car_id_y
92,93,False,Dodge Challenger,Dodge,"86,000 miles",15998,Challenger SXT,2015 Dodge,carmax,86000,15998,Challenger,SXT,2015,2015-dodge-challenger-sxt,84674619037031948363862679566256703477,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,58,48,72,84674619037031948363862679566256703477
93,94,False,Dodge Challenger,Dodge,"75,000 miles",19998,Challenger SXT,2015 Dodge,carmax,75000,19998,Challenger,SXT,2015,2015-dodge-challenger-sxt,84674619037031948363862679566256703477,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,58,48,72,84674619037031948363862679566256703477
94,95,False,Dodge Challenger,Dodge,"73,000 miles",20998,Challenger SXT,2015 Dodge,carmax,73000,20998,Challenger,SXT,2015,2015-dodge-challenger-sxt,84674619037031948363862679566256703477,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,58,48,72,84674619037031948363862679566256703477
95,96,False,Dodge Challenger,Dodge,"120,000 miles",16998,Challenger SXT,2015 Dodge,carmax,120000,16998,Challenger,SXT,2015,2015-dodge-challenger-sxt,84674619037031948363862679566256703477,309,268,3.6,6,118,5.8,14.3,98,1746,petrol,19,58,48,72,84674619037031948363862679566256703477
96,97,False,Dodge Challenger,Dodge,"24,000 miles",24998,Challenger SXT Plus,2015 Dodge,carmax,24000,24998,Challenger,SXT Plus,2015,2015-dodge-challenger-sxt plus,109549608740280902524078553718175460904,288,260,3.6,6,130,5.8,14.3,98,1746,petrol,19,67,56,73,109549608740280902524078553718175460904
97,98,False,Dodge Challenger,Dodge,"20,000 miles",22998,Challenger SXT Plus,2015 Dodge,carmax,20000,22998,Challenger,SXT Plus,2015,2015-dodge-challenger-sxt plus,109549608740280902524078553718175460904,288,260,3.6,6,130,5.8,14.3,98,1746,petrol,19,67,56,73,109549608740280902524078553718175460904
98,99,False,Dodge Challenger,Dodge,"79,000 miles",19998,Challenger SXT Plus,2015 Dodge,carmax,79000,19998,Challenger,SXT Plus,2015,2015-dodge-challenger-sxt plus,109549608740280902524078553718175460904,288,260,3.6,6,130,5.8,14.3,98,1746,petrol,19,67,56,73,109549608740280902524078553718175460904
99,100,False,Dodge Charger,Dodge,"103,000 miles",19998,Charger R/T,2015 Dodge,carmax,103000,19998,Charger,R/T,2015,2015-dodge-charger-r/t,63245882446521556197449624881099144305,365,395,5.7,8,149,5.0,13.5,108,1895,Petrol,16,68,58,52,63245882446521556197449624881099144305
100,101,False,Dodge Charger,Dodge,"125,000 miles",16998,Charger R/T,2015 Dodge,carmax,125000,16998,Charger,R/T,2015,2015-dodge-charger-r/t,63245882446521556197449624881099144305,365,395,5.7,8,149,5.0,13.5,108,1895,Petrol,16,68,58,52,63245882446521556197449624881099144305
101,102,False,Dodge Charger,Dodge,"99,000 miles",20998,Charger R/T,2015 Dodge,carmax,99000,20998,Charger,R/T,2015,2015-dodge-charger-r/t,63245882446521556197449624881099144305,365,395,5.7,8,149,5.0,13.5,108,1895,Petrol,16,68,58,52,63245882446521556197449624881099144305
102,103,False,Dodge Charger,Dodge,"44,000 miles",19998,Charger SE,2015 Dodge,carmax,44000,19998,Charger,SE,2015,2015-dodge-charger-se,261262288020488553856725162877162937801,288,260,3.6,6,130,6.2,14.8,97,1770,petrol,19,58,45,62,261262288020488553856725162877162937801
103,104,False,Dodge Charger,Dodge,"42,000 miles",18998,Charger SE,2015 Dodge,carmax,42000,18998,Charger,SE,2015,2015-dodge-charger-se,261262288020488553856725162877162937801,288,260,3.6,6,130,6.2,14.8,97,1770,petrol,19,58,45,62,261262288020488553856725162877162937801
104,105,False,Dodge Charger,Dodge,"95,000 miles",15998,Charger SE,2015 Dodge,carmax,95000,15998,Charger,SE,2015,2015-dodge-charger-se,261262288020488553856725162877162937801,288,260,3.6,6,130,6.2,14.8,97,1770,petrol,19,58,45,62,261262288020488553856725162877162937801
105,106,False,Dodge Charger,Dodge,"97,000 miles",16998,Charger SXT,2015 Dodge,carmax,97000,16998,Charger,SXT,2015,2015-dodge-charger-sxt,156612819343527583103141522664614858256,288,260,3.6,6,130,5.8,14.3,98,1770,Petrol,19,66,57,54,156612819343527583103141522664614858256
106,107,False,Dodge Charger,Dodge,"42,000 miles",21998,Charger SXT,2015 Dodge,carmax,42000,21998,Charger,SXT,2015,2015-dodge-charger-sxt,156612819343527583103141522664614858256,288,260,3.6,6,130,5.8,14.3,98,1770,Petrol,19,66,57,54,156612819343527583103141522664614858256
107,108,False,Dodge Charger,Dodge,"126,000 miles",16998,Charger SXT,2015 Dodge,carmax,126000,16998,Charger,SXT,2015,2015-dodge-charger-sxt,156612819343527583103141522664614858256,288,260,3.6,6,130,5.8,14.3,98,1770,Petrol,19,66,57,54,156612819343527583103141522664614858256
108,109,False,Dodge Charger,Dodge,"108,000 miles",15998,Charger SXT,2015 Dodge,carmax,108000,15998,Charger,SXT,2015,2015-dodge-charger-sxt,156612819343527583103141522664614858256,288,260,3.6,6,130,5.8,14.3,98,1770,Petrol,19,66,57,54,156612819343527583103141522664614858256
109,110,False,Dodge Durango,Dodge,"72,000 miles",26998,Durango R/T,2015 Dodge,carmax,72000,26998,Durango,R/T,2015,2015-dodge-durango-r/t,198384152979219510595728697280380663414,365,390,5.7,8,115,6.0,14.5,98,2200,petrol,14,58,48,42,198384152979219510595728697280380663414
110,111,False,Ford Mustang,Ford,"20,000 miles",22998,Mustang,2015 Ford,carmax,20000,22998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
111,112,False,Ford Mustang,Ford,"109,000 miles",16998,Mustang,2015 Ford,carmax,109000,16998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
112,113,False,Ford Mustang,Ford,"122,000 miles",15998,Mustang,2015 Ford,carmax,122000,15998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
113,114,False,Ford Mustang,Ford,"68,000 miles",19998,Mustang,2015 Ford,carmax,68000,19998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
114,115,False,Ford Mustang,Ford,"26,000 miles",22998,Mustang,2015 Ford,carmax,26000,22998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
115,116,False,Ford Mustang,Ford,"109,000 miles",15998,Mustang,2015 Ford,carmax,109000,15998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
116,117,False,Ford Mustang,Ford,"67,000 miles",19998,Mustang,2015 Ford,carmax,67000,19998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
117,118,False,Ford Mustang,Ford,"68,000 miles",19998,Mustang,2015 Ford,carmax,68000,19998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
118,119,False,Ford Mustang,Ford,"117,000 miles",15998,Mustang,2015 Ford,carmax,117000,15998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
119,120,False,Ford Mustang,Ford,"39,000 miles",20998,Mustang,2015 Ford,carmax,39000,20998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
120,121,False,Ford Mustang,Ford,"60,000 miles",19998,Mustang,2015 Ford,carmax,60000,19998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
121,122,False,Ford Mustang,Ford,"78,000 miles",17998,Mustang,2015 Ford,carmax,78000,17998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
122,123,False,Ford Mustang,Ford,"124,000 miles",15998,Mustang,2015 Ford,carmax,124000,15998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
123,124,False,Ford Mustang,Ford,"83,000 miles",16998,Mustang,2015 Ford,carmax,83000,16998,Mustang,-,2015,2015-ford-mustang--,59508531000232564751877412804639741212,429,400,5.0,8,163,4.3,12.7,112,1655,petrol,15,66,56,70,59508531000232564751877412804639741212
124,125,False,Ford Mustang,Ford,"11,000 miles",32998,Mustang 50 Year Limited Edition,2015 Ford,carmax,11000,32998,Mustang,50 Year Limited Edition,2015,2015-ford-mustang-50 year limited edition,167990060304883460183067136065853050040,441,390,5.0,8,155,4.3,12.7,113,1615,petrol,19,65,45,70,167990060304883460183067136065853050040
125,126,False,Ford Mustang,Ford,"35,000 miles",29998,Mustang 50 Year Limited Edition,2015 Ford,carmax,35000,29998,Mustang,50 Year Limited Edition,2015,2015-ford-mustang-50 year limited edition,167990060304883460183067136065853050040,441,390,5.0,8,155,4.3,12.7,113,1615,petrol,19,65,45,70,167990060304883460183067136065853050040
126,127,False,Ford Mustang,Ford,"101,000 miles",16998,Mustang Ecoboost,2015 Ford,carmax,101000,16998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
127,128,False,Ford Mustang,Ford,"35,000 miles",21998,Mustang Ecoboost,2015 Ford,carmax,35000,21998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
128,129,False,Ford Mustang,Ford,"75,000 miles",20998,Mustang Ecoboost,2015 Ford,carmax,75000,20998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
129,130,False,Ford Mustang,Ford,"62,000 miles",19998,Mustang Ecoboost,2015 Ford,carmax,62000,19998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
130,131,False,Ford Mustang,Ford,"66,000 miles",19998,Mustang Ecoboost,2015 Ford,carmax,66000,19998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
131,132,False,Ford Mustang,Ford,"115,000 miles",15998,Mustang Ecoboost,2015 Ford,carmax,115000,15998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
132,133,False,Ford Mustang,Ford,"112,000 miles",14998,Mustang Ecoboost,2015 Ford,carmax,112000,14998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
133,134,False,Ford Mustang,Ford,"118,000 miles",15998,Mustang Ecoboost,2015 Ford,carmax,118000,15998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
134,135,False,Ford Mustang,Ford,"87,000 miles",17998,Mustang Ecoboost,2015 Ford,carmax,87000,17998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
135,136,False,Ford Mustang,Ford,"67,000 miles",17998,Mustang Ecoboost,2015 Ford,carmax,67000,17998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
136,137,False,Ford Mustang,Ford,"80,000 miles",19998,Mustang Ecoboost,2015 Ford,carmax,80000,19998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
137,138,False,Ford Mustang,Ford,"56,000 miles",19998,Mustang Ecoboost,2015 Ford,carmax,56000,19998,Mustang,Ecoboost,2015,2015-ford-mustang-ecoboost,79681846626200597997802072933342414628,314,320,2.3,4,145,5.1,13.6,108,1542,petrol,22,67,46,64,79681846626200597997802072933342414628
138,139,False,Ford Mustang,Ford,"42,000 miles",23998,Mustang Ecoboost Premium,2015 Ford,carmax,42000,23998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
139,140,False,Ford Mustang,Ford,"56,000 miles",19998,Mustang Ecoboost Premium,2015 Ford,carmax,56000,19998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
140,141,False,Ford Mustang,Ford,"81,000 miles",19998,Mustang Ecoboost Premium,2015 Ford,carmax,81000,19998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
141,142,False,Ford Mustang,Ford,"108,000 miles",17998,Mustang Ecoboost Premium,2015 Ford,carmax,108000,17998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
142,143,False,Ford Mustang,Ford,"58,000 miles",20998,Mustang Ecoboost Premium,2015 Ford,carmax,58000,20998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
143,144,False,Ford Mustang,Ford,"92,000 miles",18998,Mustang Ecoboost Premium,2015 Ford,carmax,92000,18998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
144,145,False,Ford Mustang,Ford,"19,000 miles",23998,Mustang Ecoboost Premium,2015 Ford,carmax,19000,23998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
145,146,False,Ford Mustang,Ford,"109,000 miles",16998,Mustang Ecoboost Premium,2015 Ford,carmax,109000,16998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
146,147,False,Ford Mustang,Ford,"79,000 miles",18998,Mustang Ecoboost Premium,2015 Ford,carmax,79000,18998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
147,148,False,Ford Mustang,Ford,"87,000 miles",17998,Mustang Ecoboost Premium,2015 Ford,carmax,87000,17998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
148,149,False,Ford Mustang,Ford,"14,000 miles",23998,Mustang Ecoboost Premium,2015 Ford,carmax,14000,23998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
149,150,False,Ford Mustang,Ford,"68,000 miles",20998,Mustang Ecoboost Premium,2015 Ford,carmax,68000,20998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
150,151,False,Ford Mustang,Ford,"115,000 miles",14998,Mustang Ecoboost Premium,2015 Ford,carmax,115000,14998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502,310,320,2.3,4,145,5.1,13.5,108,1542,petrol,23,68,62,72,271045445928578050294855674825349073502
151,152,False,Ford Mustang,Ford,"72,000 miles",26998,Mustang GT,2015 Ford,carmax,72000,26998,Mustang,GT,2015,2015-ford-mustang-gt,50072548315760588598955347642272615786,435,400,5.0,8,155,4.3,12.7,113,1671,petrol,18,68,48,78,50072548315760588598955347642272615786
152,153,False,Ford Mustang,Ford,"101,000 miles",23998,Mustang GT,2015 Ford,carmax,101000,23998,Mustang,GT,2015,2015-ford-mustang-gt,50072548315760588598955347642272615786,435,400,5.0,8,155,4.3,12.7,113,1671,petrol,18,68,48,78,50072548315760588598955347642272615786
153,154,False,Ford Mustang,Ford,"104,000 miles",26998,Mustang GT Premium,2015 Ford,carmax,104000,26998,Mustang,GT Premium,2015,2015-ford-mustang-gt premium,164829946076437940695407277462820084653,435,400,5.0,8,155,4.4,12.8,112,1680,petrol,18,68,58,74,164829946076437940695407277462820084653
154,155,False,Ford Mustang,Ford,"87,000 miles",25998,Mustang GT Premium,2015 Ford,carmax,87000,25998,Mustang,GT Premium,2015,2015-ford-mustang-gt premium,164829946076437940695407277462820084653,435,400,5.0,8,155,4.4,12.8,112,1680,petrol,18,68,58,74,164829946076437940695407277462820084653
155,156,False,Ford Mustang,Ford,"114,000 miles",19998,Mustang GT Premium,2015 Ford,carmax,114000,19998,Mustang,GT Premium,2015,2015-ford-mustang-gt premium,164829946076437940695407277462820084653,435,400,5.0,8,155,4.4,12.8,112,1680,petrol,18,68,58,74,164829946076437940695407277462820084653
156,157,False,Ford Mustang,Ford,"49,000 miles",30998,Mustang GT Premium,2015 Ford,carmax,49000,30998,Mustang,GT Premium,2015,2015-ford-mustang-gt premium,164829946076437940695407277462820084653,435,400,5.0,8,155,4.4,12.8,112,1680,petrol,18,68,58,74,164829946076437940695407277462820084653
157,158,False,Ford Mustang,Ford,"87,000 miles",26998,Mustang GT Premium,2015 Ford,carmax,87000,26998,Mustang,GT Premium,2015,2015-ford-mustang-gt premium,164829946076437940695407277462820084653,435,400,5.0,8,155,4.4,12.8,112,1680,petrol,18,68,58,74,164829946076437940695407277462820084653
158,159,False,Dodge Challenger,Dodge,"78,000 miles",23998,Challenger R/T,2016 Dodge,carmax,78000,23998,Challenger,R/T,2016,2016-dodge-challenger-r/t,298729211515037690373602237417396505647,380,395,5.7,8,140,4.5,13.0,110,1850,petrol,16,67,48,63,298729211515037690373602237417396505647
159,160,False,Dodge Challenger,Dodge,"37,000 miles",25998,Challenger R/T,2016 Dodge,carmax,37000,25998,Challenger,R/T,2016,2016-dodge-challenger-r/t,298729211515037690373602237417396505647,380,395,5.7,8,140,4.5,13.0,110,1850,petrol,16,67,48,63,298729211515037690373602237417396505647
