Unnamed: 0,gm,make_model,make,mileage_raw,price_raw,model_trim_raw,year_make_raw,platform,mileage,price,model,trim,year,car_key,car_id
146,False,Ford Mustang,Ford,"109,000 miles",16998,Mustang Ecoboost Premium,2015 Ford,carmax,109000,16998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502
147,False,Ford Mustang,Ford,"79,000 miles",18998,Mustang Ecoboost Premium,2015 Ford,carmax,79000,18998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502
148,False,Ford Mustang,Ford,"87,000 miles",17998,Mustang Ecoboost Premium,2015 Ford,carmax,87000,17998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502
149,False,Ford Mustang,Ford,"14,000 miles",23998,Mustang Ecoboost Premium,2015 Ford,carmax,14000,23998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502
150,False,Ford Mustang,Ford,"68,000 miles",20998,Mustang Ecoboost Premium,2015 Ford,carmax,68000,20998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502
151,False,Ford Mustang,Ford,"115,000 miles",14998,Mustang Ecoboost Premium,2015 Ford,carmax,115000,14998,Mustang,Ecoboost Premium,2015,2015-ford-mustang-ecoboost premium,271045445928578050294855674825349073502
152,False,Ford Mustang,Ford,"72,000 miles",26998,Mustang GT,2015 Ford,carmax,72000,26998,Mustang,GT,2015,2015-ford-mustang-gt,50072548315760588598955347642272615786
153,False,Ford Mustang,Ford,"101,000 miles",23998,Mustang GT,2015 Ford,carmax,101000,23998,Mustang,GT,2015,2015-ford-mustang-gt,50072548315760588598955347642272615786
154,False,Ford Mustang,Ford,"104,000 miles",26998,Mustang GT Premium,2015 Ford,carmax,104000,26998,Mustang,GT Premium,2015,2015-ford-mustang-gt premium,164829946076437940695407277462820084653
155,False,Ford Mustang,Ford,"87,000 miles",25998,Mustang GT Premium,2015 Ford,carmax,87000,25998,Mustang,GT Premium,2015,2015-ford-mustang-gt premium,164829946076437940695407277462820084653
156,False,Ford Mustang,Ford,"114,000 miles",19998,Mustang GT Premium,2015 Ford,carmax,114000,19998,Mustang,GT Premium,2015,2015-ford-mustang-gt premium,164829946076437940695407277462820084653
157,False,Ford Mustang,Ford,"49,000 miles",30998,Mustang GT Premium,2015 Ford,carmax,49000,30998,Mustang,GT Premium,2015,2015-ford-mustang-gt premium,164829946076437940695407277462820084653
158,False,Ford Mustang,Ford,"87,000 miles",26998,Mustang GT Premium,2015 Ford,carmax,87000,26998,Mustang,GT Premium,2015,2015-ford-mustang-gt premium,164829946076437940695407277462820084653
159,False,Dodge Challenger,Dodge,"78,000 miles",23998,Challenger R/T,2016 Dodge,carmax,78000,23998,Challenger,R/T,2016,2016-dodge-challenger-r/t,298729211515037690373602237417396505647
160,False,Dodge Challenger,Dodge,"37,000 miles",25998,Challenger R/T,2016 Dodge,carmax,37000,25998,Challenger,R/T,2016,2016-dodge-challenger-r/t,298729211515037690373602237417396505647
161,False,Dodge Challenger,Dodge,"90,000 miles",23998,Challenger R/T,2016 Dodge,carmax,90000,23998,Challenger,R/T,2016,2016-dodge-challenger-r/t,298729211515037690373602237417396505647
162,False,Dodge Challenger,Dodge,"13,000 miles",29998,Challenger R/T,2016 Dodge,carmax,13000,29998,Challenger,R/T,2016,2016-dodge-challenger-r/t,298729211515037690373602237417396505647
163,False,Dodge Challenger,Dodge,"50,000 miles",27998,Challenger R/T Plus,2016 Dodge,carmax,50000,27998,Challenger,R/T Plus,2016,2016-dodge-challenger-r/t plus,80658187511732130109342019658866295383
164,False,Dodge Challenger,Dodge,"127,000 miles",20998,Challenger R/T Plus,2016 Dodge,carmax,127000,20998,Challenger,R/T Plus,2016,2016-dodge-challenger-r/t plus,80658187511732130109342019658866295383
165,False,Dodge Challenger,Dodge,"7,000 miles",35998,Challenger R/T Plus Shaker,2016 Dodge,carmax,7000,35998,Challenger,R/T Plus Shaker,2016,2016-dodge-challenger-r/t plus shaker,302068889736902548307874221137027195777
166,False,Dodge Challenger,Dodge,"60,000 miles",30998,Challenger R/T Scat Pack,2016 Dodge,carmax,60000,30998,Challenger,R/T Scat Pack,2016,2016-dodge-challenger-r/t scat pack,117727510160244463766689267368112441984
167,False,Dodge Challenger,Dodge,"44,000 miles",32998,Challenger R/T Scat Pack,2016 Dodge,carmax,44000,32998,Challenger,R/T Scat Pack,2016,2016-dodge-challenger-r/t scat pack,117727510160244463766689267368112441984
168,False,Dodge Challenger,Dodge,"76,000 miles",26998,Challenger R/T Scat Pack,2016 Dodge,carmax,76000,26998,Challenger,R/T Scat Pack,2016,2016-dodge-challenger-r/t scat pack,117727510160244463766689267368112441984
169,False,Dodge Challenger,Dodge,"28,000 miles",35998,Challenger SRT 392,2016 Dodge,carmax,28000,35998,Challenger,SRT 392,2016,2016-dodge-challenger-srt 392,222368106554998772272369110239890567025
170,False,Dodge Challenger,Dodge,"51,000 miles",21998,Challenger SXT,2016 Dodge,carmax,51000,21998,Challenger,SXT,2016,2016-dodge-challenger-sxt,328398241864395391038760243965371741019
171,False,Dodge Challenger,Dodge,"98,000 miles",16998,Challenger SXT,2016 Dodge,carmax,98000,16998,Challenger,SXT,2016,2016-dodge-challenger-sxt,328398241864395391038760243965371741019
172,False,Dodge Challenger,Dodge,"128,000 miles",14599,Challenger SXT,2016 Dodge,carmax,128000,14599,Challenger,SXT,2016,2016-dodge-challenger-sxt,328398241864395391038760243965371741019
173,False,Dodge Challenger,Dodge,"89,000 miles",18998,Challenger SXT,2016 Dodge,carmax,89000,18998,Challenger,SXT,2016,2016-dodge-challenger-sxt,328398241864395391038760243965371741019
174,False,Dodge Challenger,Dodge,"50,000 miles",20998,Challenger SXT,2016 Dodge,carmax,50000,20998,Challenger,SXT,2016,2016-dodge-challenger-sxt,328398241864395391038760243965371741019
175,False,Dodge Challenger,Dodge,"67,000 miles",19998,Challenger SXT Plus,2016 Dodge,carmax,67000,19998,Challenger,SXT Plus,2016,2016-dodge-challenger-sxt plus,62419788427588266216697755547889690058
176,False,Dodge Challenger,Dodge,"36,000 miles",23998,Challenger SXT Plus,2016 Dodge,carmax,36000,23998,Challenger,SXT Plus,2016,2016-dodge-challenger-sxt plus,62419788427588266216697755547889690058
177,False,Dodge Challenger,Dodge,"37,000 miles",23998,Challenger SXT Plus,2016 Dodge,carmax,37000,23998,Challenger,SXT Plus,2016,2016-dodge-challenger-sxt plus,62419788427588266216697755547889690058
178,False,Dodge Charger,Dodge,"56,000 miles",26998,Charger R/T,2016 Dodge,carmax,56000,26998,Charger,R/T,2016,2016-dodge-charger-r/t,335712252029318240983197820735645469676
179,False,Dodge Charger,Dodge,"84,000 miles",22998,Charger R/T,2016 Dodge,carmax,84000,22998,Charger,R/T,2016,2016-dodge-charger-r/t,335712252029318240983197820735645469676
180,False,Dodge Charger,Dodge,"121,000 miles",17998,Charger R/T,2016 Dodge,carmax,121000,17998,Charger,R/T,2016,2016-dodge-charger-r/t,335712252029318240983197820735645469676
181,False,Dodge Charger,Dodge,"122,000 miles",16998,Charger R/T,2016 Dodge,carmax,122000,16998,Charger,R/T,2016,2016-dodge-charger-r/t,335712252029318240983197820735645469676
182,False,Dodge Charger,Dodge,"109,000 miles",17998,Charger R/T,2016 Dodge,carmax,109000,17998,Charger,R/T,2016,2016-dodge-charger-r/t,335712252029318240983197820735645469676
183,False,Dodge Charger,Dodge,"76,000 miles",21998,Charger R/T,2016 Dodge,carmax,76000,21998,Charger,R/T,2016,2016-dodge-charger-r/t,335712252029318240983197820735645469676
184,False,Dodge Charger,Dodge,"65,000 miles",31998,Charger R/T Scat Pack,2016 Dodge,carmax,65000,31998,Charger,R/T Scat Pack,2016,2016-dodge-charger-r/t scat pack,307685644294282292817476665654643664529
185,False,Dodge Charger,Dodge,"54,000 miles",33998,Charger R/T Scat Pack,2016 Dodge,carmax,54000,33998,Charger,R/T Scat Pack,2016,2016-dodge-charger-r/t scat pack,307685644294282292817476665654643664529
186,False,Dodge Charger,Dodge,"103,000 miles",17998,Charger SE,2016 Dodge,carmax,103000,17998,Charger,SE,2016,2016-dodge-charger-se,328171824930394311835720344196316271127
187,False,Dodge Charger,Dodge,"111,000 miles",14599,Charger SE,2016 Dodge,carmax,111000,14599,Charger,SE,2016,2016-dodge-charger-se,328171824930394311835720344196316271127
188,False,Dodge Charger,Dodge,"96,000 miles",15998,Charger SE,2016 Dodge,carmax,96000,15998,Charger,SE,2016,2016-dodge-charger-se,328171824930394311835720344196316271127
189,False,Dodge Charger,Dodge,"100,000 miles",14998,Charger SXT,2016 Dodge,carmax,100000,14998,Charger,SXT,2016,2016-dodge-charger-sxt,198517384199241946529368673350164815235
190,False,Dodge Charger,Dodge,"35,000 miles",19998,Charger SXT,2016 Dodge,carmax,35000,19998,Charger,SXT,2016,2016-dodge-charger-sxt,198517384199241946529368673350164815235
191,False,Dodge Charger,Dodge,"128,000 miles",16998,Charger SXT,2016 Dodge,carmax,128000,16998,Charger,SXT,2016,2016-dodge-charger-sxt,198517384199241946529368673350164815235
192,False,Dodge Charger,Dodge,"90,000 miles",15998,Charger SXT,2016 Dodge,carmax,90000,15998,Charger,SXT,2016,2016-dodge-charger-sxt,198517384199241946529368673350164815235
193,False,Dodge Charger,Dodge,"71,000 miles",16998,Charger SXT,2016 Dodge,carmax,71000,16998,Charger,SXT,2016,2016-dodge-charger-sxt,198517384199241946529368673350164815235
194,False,Dodge Charger,Dodge,"81,000 miles",16998,Charger SXT,2016 Dodge,carmax,81000,16998,Charger,SXT,2016,2016-dodge-charger-sxt,198517384199241946529368673350164815235
195,False,Dodge Charger,Dodge,"99,000 miles",17998,Charger SXT,2016 Dodge,carmax,99000,17998,Charger,SXT,2016,2016-dodge-charger-sxt,198517384199241946529368673350164815235
196,False,Dodge Durango,Dodge,"66,000 miles",19998,Durango Limited,2016 Dodge,carmax,66000,19998,Durango,Limited,2016,2016-dodge-durango-limited,302920275785591996049397074967783637679
197,False,Dodge Durango,Dodge,"49,000 miles",20998,Durango Limited,2016 Dodge,carmax,49000,20998,Durango,Limited,2016,2016-dodge-durango-limited,302920275785591996049397074967783637679
198,False,Ford Mustang,Ford,"72,000 miles",19998,Mustang,2016 Ford,carmax,72000,19998,Mustang,-,2016,2016-ford-mustang--,287945907499041441852647427240591968411
199,False,Ford Mustang,Ford,"106,000 miles",16998,Mustang,2016 Ford,carmax,106000,16998,Mustang,-,2016,2016-ford-mustang--,287945907499041441852647427240591968411
200,False,Ford Mustang,Ford,"105,000 miles",18998,Mustang,2016 Ford,carmax,105000,18998,Mustang,-,2016,2016-ford-mustang--,287945907499041441852647427240591968411
201,False,Ford Mustang,Ford,"12,000 miles",23998,Mustang,2016 Ford,carmax,12000,23998,Mustang,-,2016,2016-ford-mustang--,287945907499041441852647427240591968411
202,False,Ford Mustang,Ford,"78,000 miles",18998,Mustang,2016 Ford,carmax,78000,18998,Mustang,-,2016,2016-ford-mustang--,287945907499041441852647427240591968411
203,False,Ford Mustang,Ford,"80,000 miles",17998,Mustang,2016 Ford,carmax,80000,17998,Mustang,-,2016,2016-ford-mustang--,287945907499041441852647427240591968411
204,False,Ford Mustang,Ford,"94,000 miles",16998,Mustang,2016 Ford,carmax,94000,16998,Mustang,-,2016,2016-ford-mustang--,287945907499041441852647427240591968411
205,False,Ford Mustang,Ford,"101,000 miles",16998,Mustang,2016 Ford,carmax,101000,16998,Mustang,-,2016,2016-ford-mustang--,287945907499041441852647427240591968411
206,False,Ford Mustang,Ford,"120,000 miles",15998,Mustang,2016 Ford,carmax,120000,15998,Mustang,-,2016,2016-ford-mustang--,287945907499041441852647427240591968411
207,False,Ford Mustang,Ford,"105,000 miles",16998,Mustang,2016 Ford,carmax,105000,16998,Mustang,-,2016,2016-ford-mustang--,287945907499041441852647427240591968411
208,False,Ford Mustang,Ford,"119,000 miles",16998,Mustang Ecoboost,2016 Ford,carmax,119000,16998,Mustang,Ecoboost,2016,2016-ford-mustang-ecoboost,166930967059827817228763187118221553954
209,False,Ford Mustang,Ford,"84,000 miles",18998,Mustang Ecoboost,2016 Ford,carmax,84000,18998,Mustang,Ecoboost,2016,2016-ford-mustang-ecoboost,166930967059827817228763187118221553954
210,False,Ford Mustang,Ford,"79,000 miles",16998,Mustang Ecoboost,2016 Ford,carmax,79000,16998,Mustang,Ecoboost,2016,2016-ford-mustang-ecoboost,166930967059827817228763187118221553954
211,False,Ford Mustang,Ford,"103,000 miles",14998,Mustang Ecoboost,2016 Ford,carmax,103000,14998,Mustang,Ecoboost,2016,2016-ford-mustang-ecoboost,166930967059827817228763187118221553954
212,False,Ford Mustang,Ford,"13,000 miles",22998,Mustang Ecoboost,2016 Ford,carmax,13000,22998,Mustang,Ecoboost,2016,2016-ford-mustang-ecoboost,166930967059827817228763187118221553954
213,False,Ford Mustang,Ford,"98,000 miles",16998,Mustang Ecoboost,2016 Ford,carmax,98000,16998,Mustang,Ecoboost,2016,2016-ford-mustang-ecoboost,166930967059827817228763187118221553954
214,False,Ford Mustang,Ford,"62,000 miles",20998,Mustang Ecoboost,2016 Ford,carmax,62000,20998,Mustang,Ecoboost,2016,2016-ford-mustang-ecoboost,166930967059827817228763187118221553954
215,False,Ford Mustang,Ford,"116,000 miles",17998,Mustang Ecoboost,2016 Ford,carmax,116000,17998,Mustang,Ecoboost,2016,2016-ford-mustang-ecoboost,166930967059827817228763187118221553954
216,False,Ford Mustang,Ford,"124,000 miles",18998,Mustang Ecoboost,2016 Ford,carmax,124000,18998,Mustang,Ecoboost,2016,2016-ford-mustang-ecoboost,166930967059827817228763187118221553954
217,False,Ford Mustang,Ford,"39,000 miles",21998,Mustang Ecoboost Premium,2016 Ford,carmax,39000,21998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
218,False,Ford Mustang,Ford,"58,000 miles",20998,Mustang Ecoboost Premium,2016 Ford,carmax,58000,20998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
219,False,Ford Mustang,Ford,"82,000 miles",19998,Mustang Ecoboost Premium,2016 Ford,carmax,82000,19998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
220,False,Ford Mustang,Ford,"105,000 miles",17998,Mustang Ecoboost Premium,2016 Ford,carmax,105000,17998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
221,False,Ford Mustang,Ford,"80,000 miles",16998,Mustang Ecoboost Premium,2016 Ford,carmax,80000,16998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
222,False,Ford Mustang,Ford,"93,000 miles",17998,Mustang Ecoboost Premium,2016 Ford,carmax,93000,17998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
223,False,Ford Mustang,Ford,"97,000 miles",17998,Mustang Ecoboost Premium,2016 Ford,carmax,97000,17998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
224,False,Ford Mustang,Ford,"95,000 miles",18998,Mustang Ecoboost Premium,2016 Ford,carmax,95000,18998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
225,False,Ford Mustang,Ford,"87,000 miles",16998,Mustang Ecoboost Premium,2016 Ford,carmax,87000,16998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
226,False,Ford Mustang,Ford,"87,000 miles",19998,Mustang Ecoboost Premium,2016 Ford,carmax,87000,19998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
227,False,Ford Mustang,Ford,"62,000 miles",18998,Mustang Ecoboost Premium,2016 Ford,carmax,62000,18998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
228,False,Ford Mustang,Ford,"107,000 miles",17998,Mustang Ecoboost Premium,2016 Ford,carmax,107000,17998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
229,False,Ford Mustang,Ford,"115,000 miles",14998,Mustang Ecoboost Premium,2016 Ford,carmax,115000,14998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
230,False,Ford Mustang,Ford,"119,000 miles",16998,Mustang Ecoboost Premium,2016 Ford,carmax,119000,16998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
231,False,Ford Mustang,Ford,"82,000 miles",19998,Mustang Ecoboost Premium,2016 Ford,carmax,82000,19998,Mustang,Ecoboost Premium,2016,2016-ford-mustang-ecoboost premium,266481449698076646526159549143649790837
232,False,Ford Mustang,Ford,"108,000 miles",25998,Mustang GT Premium,2016 Ford,carmax,108000,25998,Mustang,GT Premium,2016,2016-ford-mustang-gt premium,238870520252976062899845474695600481751
233,False,Ford Mustang,Ford,"31,000 miles",32998,Mustang GT Premium,2016 Ford,carmax,31000,32998,Mustang,GT Premium,2016,2016-ford-mustang-gt premium,238870520252976062899845474695600481751
234,False,Ford Mustang,Ford,"102,000 miles",28998,Mustang GT Premium,2016 Ford,carmax,102000,28998,Mustang,GT Premium,2016,2016-ford-mustang-gt premium,238870520252976062899845474695600481751
235,False,Ford Mustang,Ford,"127,000 miles",22998,Mustang GT Premium,2016 Ford,carmax,127000,22998,Mustang,GT Premium,2016,2016-ford-mustang-gt premium,238870520252976062899845474695600481751
236,False,Ford Mustang,Ford,"92,000 miles",25998,Mustang GT Premium,2016 Ford,carmax,92000,25998,Mustang,GT Premium,2016,2016-ford-mustang-gt premium,238870520252976062899845474695600481751
237,False,Ford Mustang,Ford,"55,000 miles",28998,Mustang GT Premium,2016 Ford,carmax,55000,28998,Mustang,GT Premium,2016,2016-ford-mustang-gt premium,238870520252976062899845474695600481751
238,False,Ford Mustang,Ford,"7,000 miles",34998,Mustang GT Premium,2016 Ford,carmax,7000,34998,Mustang,GT Premium,2016,2016-ford-mustang-gt premium,238870520252976062899845474695600481751
239,False,Ford Mustang,Ford,"3,000 miles",56998,Mustang Shelby GT350,2016 Ford,carmax,3000,56998,Mustang,Shelby GT350,2016,2016-ford-mustang-shelby gt350,165758925767208318914555049251664977578
240,False,Ford Mustang,Ford,"12,000 miles",52998,Mustang Shelby GT350,2016 Ford,carmax,12000,52998,Mustang,Shelby GT350,2016,2016-ford-mustang-shelby gt350,165758925767208318914555049251664977578
241,False,Ford Mustang,Ford,"18,000 miles",51998,Mustang Shelby GT350,2016 Ford,carmax,18000,51998,Mustang,Shelby GT350,2016,2016-ford-mustang-shelby gt350,165758925767208318914555049251664977578
242,False,Dodge Challenger,Dodge,"23,000 miles",35998,Challenger 392 Hemi Scat Pack Shaker,2017 Dodge,carmax,23000,35998,Challenger,392 Hemi Scat Pack Shaker,2017,2017-dodge-challenger-392 hemi scat pack shaker,190203019277883564557300910819422574172
243,False,Dodge Challenger,Dodge,"64,000 miles",22998,Challenger GT,2017 Dodge,carmax,64000,22998,Challenger,GT,2017,2017-dodge-challenger-gt,105776575288091472283975695716053417285
244,False,Dodge Challenger,Dodge,"80,000 miles",25998,Challenger R/T,2017 Dodge,carmax,80000,25998,Challenger,R/T,2017,2017-dodge-challenger-r/t,57023637859904275654414444459966769431
