"","gm","make_model","make","mileage_raw","price_raw","model_trim_raw","year_make_raw","platform","mileage","price","model","trim","year"
"781",FALSE,"Ford Mustang","Ford","44,000 miles",33998,"Mustang GT Premium","2020 Ford","carmax",44000,33998,"Mustang","GT Premium","2020"
"782",FALSE,"Ford Mustang","Ford","6,000 miles",40998,"Mustang GT Premium","2020 Ford","carmax",6000,40998,"Mustang","GT Premium","2020"
"783",FALSE,"Ford Mustang","Ford","13,000 miles",37998,"Mustang GT Premium","2020 Ford","carmax",13000,37998,"Mustang","GT Premium","2020"
"784",FALSE,"Ford Mustang","Ford","11,000 miles",69998,"Mustang Shelby GT350","2020 Ford","carmax",11000,69998,"Mustang","Shelby GT350","2020"
"785",FALSE,"Ford Mustang","Ford","49,000 miles",66998,"Mustang Shelby GT500","2020 Ford","carmax",49000,66998,"Mustang","Shelby GT500","2020"
"786",FALSE,"Ford Mustang","Ford","21,000 miles",77998,"Mustang Shelby GT500","2020 Ford","carmax",21000,77998,"Mustang","Shelby GT500","2020"
"787",FALSE,"Dodge Challenger","Dodge","25,000 miles",26998,"Challenger GT","2021 Dodge","carmax",25000,26998,"Challenger","GT","2021"
"788",FALSE,"Dodge Challenger","Dodge","27,000 miles",25998,"Challenger GT","2021 Dodge","carmax",27000,25998,"Challenger","GT","2021"
"789",FALSE,"Dodge Challenger","Dodge","48,000 miles",24998,"Challenger GT","2021 Dodge","carmax",48000,24998,"Challenger","GT","2021"
"790",FALSE,"Dodge Challenger","Dodge","61,000 miles",22998,"Challenger GT","2021 Dodge","carmax",61000,22998,"Challenger","GT","2021"
"791",FALSE,"Dodge Challenger","Dodge","52,000 miles",25998,"Challenger GT","2021 Dodge","carmax",52000,25998,"Challenger","GT","2021"
"792",FALSE,"Dodge Challenger","Dodge","33,000 miles",28998,"Challenger GT","2021 Dodge","carmax",33000,28998,"Challenger","GT","2021"
"793",FALSE,"Dodge Challenger","Dodge","3,000 miles",30998,"Challenger GT","2021 Dodge","carmax",3000,30998,"Challenger","GT","2021"
"794",FALSE,"Dodge Challenger","Dodge","47,000 miles",27998,"Challenger GT","2021 Dodge","carmax",47000,27998,"Challenger","GT","2021"
"795",FALSE,"Dodge Challenger","Dodge","28,000 miles",26998,"Challenger GT","2021 Dodge","carmax",28000,26998,"Challenger","GT","2021"
"796",FALSE,"Dodge Challenger","Dodge","48,000 miles",27998,"Challenger GT","2021 Dodge","carmax",48000,27998,"Challenger","GT","2021"
"797",FALSE,"Dodge Challenger","Dodge","34,000 miles",26998,"Challenger GT","2021 Dodge","carmax",34000,26998,"Challenger","GT","2021"
"798",FALSE,"Dodge Challenger","Dodge","55,000 miles",25998,"Challenger GT","2021 Dodge","carmax",55000,25998,"Challenger","GT","2021"
"799",FALSE,"Dodge Challenger","Dodge","47,000 miles",23998,"Challenger GT","2021 Dodge","carmax",47000,23998,"Challenger","GT","2021"
"800",FALSE,"Dodge Challenger","Dodge","25,000 miles",24998,"Challenger GT","2021 Dodge","carmax",25000,24998,"Challenger","GT","2021"
"801",FALSE,"Dodge Challenger","Dodge","10,000 miles",34998,"Challenger R/T","2021 Dodge","carmax",10000,34998,"Challenger","R/T","2021"
"802",FALSE,"Dodge Challenger","Dodge","36,000 miles",30998,"Challenger R/T","2021 Dodge","carmax",36000,30998,"Challenger","R/T","2021"
"803",FALSE,"Dodge Challenger","Dodge","49,000 miles",27998,"Challenger R/T","2021 Dodge","carmax",49000,27998,"Challenger","R/T","2021"
"804",FALSE,"Dodge Challenger","Dodge","54,000 miles",28998,"Challenger R/T","2021 Dodge","carmax",54000,28998,"Challenger","R/T","2021"
"805",FALSE,"Dodge Challenger","Dodge","27,000 miles",30998,"Challenger R/T","2021 Dodge","carmax",27000,30998,"Challenger","R/T","2021"
"806",FALSE,"Dodge Challenger","Dodge","48,000 miles",30998,"Challenger R/T","2021 Dodge","carmax",48000,30998,"Challenger","R/T","2021"
"807",FALSE,"Dodge Challenger","Dodge","47,000 miles",30998,"Challenger R/T","2021 Dodge","carmax",47000,30998,"Challenger","R/T","2021"
"808",FALSE,"Dodge Challenger","Dodge","14,000 miles",31998,"Challenger R/T","2021 Dodge","carmax",14000,31998,"Challenger","R/T","2021"
"809",FALSE,"Dodge Challenger","Dodge","32,000 miles",31998,"Challenger R/T","2021 Dodge","carmax",32000,31998,"Challenger","R/T","2021"
"810",FALSE,"Dodge Challenger","Dodge","60,000 miles",30998,"Challenger R/T","2021 Dodge","carmax",60000,30998,"Challenger","R/T","2021"
"811",FALSE,"Dodge Challenger","Dodge","28,000 miles",31998,"Challenger R/T","2021 Dodge","carmax",28000,31998,"Challenger","R/T","2021"
"812",FALSE,"Dodge Challenger","Dodge","51,000 miles",29998,"Challenger R/T","2021 Dodge","carmax",51000,29998,"Challenger","R/T","2021"
"813",FALSE,"Dodge Challenger","Dodge","27,000 miles",30998,"Challenger R/T","2021 Dodge","carmax",27000,30998,"Challenger","R/T","2021"
"814",FALSE,"Dodge Challenger","Dodge","18,000 miles",30998,"Challenger R/T","2021 Dodge","carmax",18000,30998,"Challenger","R/T","2021"
"815",FALSE,"Dodge Challenger","Dodge","47,000 miles",29998,"Challenger R/T","2021 Dodge","carmax",47000,29998,"Challenger","R/T","2021"
"816",FALSE,"Dodge Challenger","Dodge","1,000 miles",34998,"Challenger R/T","2021 Dodge","carmax",1000,34998,"Challenger","R/T","2021"
"817",FALSE,"Dodge Challenger","Dodge","33,000 miles",29998,"Challenger R/T","2021 Dodge","carmax",33000,29998,"Challenger","R/T","2021"
"818",FALSE,"Dodge Challenger","Dodge","34,000 miles",36998,"Challenger R/T Scat Pack","2021 Dodge","carmax",34000,36998,"Challenger","R/T Scat Pack","2021"
"819",FALSE,"Dodge Challenger","Dodge","30,000 miles",37998,"Challenger R/T Scat Pack","2021 Dodge","carmax",30000,37998,"Challenger","R/T Scat Pack","2021"
"820",FALSE,"Dodge Challenger","Dodge","24,000 miles",40998,"Challenger R/T Scat Pack","2021 Dodge","carmax",24000,40998,"Challenger","R/T Scat Pack","2021"
"821",FALSE,"Dodge Challenger","Dodge","56,000 miles",34998,"Challenger R/T Scat Pack","2021 Dodge","carmax",56000,34998,"Challenger","R/T Scat Pack","2021"
"822",FALSE,"Dodge Challenger","Dodge","51,000 miles",36998,"Challenger R/T Scat Pack","2021 Dodge","carmax",51000,36998,"Challenger","R/T Scat Pack","2021"
"823",FALSE,"Dodge Challenger","Dodge","44,000 miles",35998,"Challenger R/T Scat Pack","2021 Dodge","carmax",44000,35998,"Challenger","R/T Scat Pack","2021"
"824",FALSE,"Dodge Challenger","Dodge","10,000 miles",39998,"Challenger R/T Scat Pack","2021 Dodge","carmax",10000,39998,"Challenger","R/T Scat Pack","2021"
"825",FALSE,"Dodge Challenger","Dodge","32,000 miles",37998,"Challenger R/T Scat Pack","2021 Dodge","carmax",32000,37998,"Challenger","R/T Scat Pack","2021"
"826",FALSE,"Dodge Challenger","Dodge","29,000 miles",37998,"Challenger R/T Scat Pack","2021 Dodge","carmax",29000,37998,"Challenger","R/T Scat Pack","2021"
"827",FALSE,"Dodge Challenger","Dodge","38,000 miles",36998,"Challenger R/T Scat Pack","2021 Dodge","carmax",38000,36998,"Challenger","R/T Scat Pack","2021"
"828",FALSE,"Dodge Challenger","Dodge","29,000 miles",37998,"Challenger R/T Scat Pack","2021 Dodge","carmax",29000,37998,"Challenger","R/T Scat Pack","2021"
"829",FALSE,"Dodge Challenger","Dodge","50,000 miles",36998,"Challenger R/T Scat Pack","2021 Dodge","carmax",50000,36998,"Challenger","R/T Scat Pack","2021"
"830",FALSE,"Dodge Challenger","Dodge","5,000 miles",51998,"Challenger R/T Scat Pack Widebody","2021 Dodge","carmax",5000,51998,"Challenger","R/T Scat Pack Widebody","2021"
"831",FALSE,"Dodge Challenger","Dodge","15,000 miles",48998,"Challenger R/T Scat Pack Widebody","2021 Dodge","carmax",15000,48998,"Challenger","R/T Scat Pack Widebody","2021"
"832",FALSE,"Dodge Challenger","Dodge","9,000 miles",50998,"Challenger R/T Scat Pack Widebody","2021 Dodge","carmax",9000,50998,"Challenger","R/T Scat Pack Widebody","2021"
"833",FALSE,"Dodge Challenger","Dodge","42,000 miles",42998,"Challenger R/T Scat Pack Widebody","2021 Dodge","carmax",42000,42998,"Challenger","R/T Scat Pack Widebody","2021"
"834",FALSE,"Dodge Challenger","Dodge","43,000 miles",41998,"Challenger R/T Scat Pack Widebody","2021 Dodge","carmax",43000,41998,"Challenger","R/T Scat Pack Widebody","2021"
"835",FALSE,"Dodge Challenger","Dodge","55,000 miles",43998,"Challenger R/T Scat Pack Widebody","2021 Dodge","carmax",55000,43998,"Challenger","R/T Scat Pack Widebody","2021"
"836",FALSE,"Dodge Challenger","Dodge","15,000 miles",48998,"Challenger R/T Scat Pack Widebody","2021 Dodge","carmax",15000,48998,"Challenger","R/T Scat Pack Widebody","2021"
"837",FALSE,"Dodge Challenger","Dodge","53,000 miles",23998,"Challenger SXT","2021 Dodge","carmax",53000,23998,"Challenger","SXT","2021"
"838",FALSE,"Dodge Challenger","Dodge","53,000 miles",23998,"Challenger SXT","2021 Dodge","carmax",53000,23998,"Challenger","SXT","2021"
"839",FALSE,"Dodge Challenger","Dodge","55,000 miles",23998,"Challenger SXT","2021 Dodge","carmax",55000,23998,"Challenger","SXT","2021"
"840",FALSE,"Dodge Challenger","Dodge","48,000 miles",23998,"Challenger SXT","2021 Dodge","carmax",48000,23998,"Challenger","SXT","2021"
"841",FALSE,"Dodge Challenger","Dodge","33,000 miles",26998,"Challenger SXT","2021 Dodge","carmax",33000,26998,"Challenger","SXT","2021"
"842",FALSE,"Dodge Challenger","Dodge","32,000 miles",25998,"Challenger SXT","2021 Dodge","carmax",32000,25998,"Challenger","SXT","2021"
"843",FALSE,"Dodge Challenger","Dodge","18,000 miles",26998,"Challenger SXT","2021 Dodge","carmax",18000,26998,"Challenger","SXT","2021"
"844",FALSE,"Dodge Challenger","Dodge","52,000 miles",21998,"Challenger SXT","2021 Dodge","carmax",52000,21998,"Challenger","SXT","2021"
"845",FALSE,"Dodge Challenger","Dodge","60,000 miles",21998,"Challenger SXT","2021 Dodge","carmax",60000,21998,"Challenger","SXT","2021"
"846",FALSE,"Dodge Challenger","Dodge","24,000 miles",24998,"Challenger SXT","2021 Dodge","carmax",24000,24998,"Challenger","SXT","2021"
"847",FALSE,"Dodge Challenger","Dodge","38,000 miles",22998,"Challenger SXT","2021 Dodge","carmax",38000,22998,"Challenger","SXT","2021"
"848",FALSE,"Dodge Challenger","Dodge","53,000 miles",23998,"Challenger SXT","2021 Dodge","carmax",53000,23998,"Challenger","SXT","2021"
"849",FALSE,"Dodge Challenger","Dodge","30,000 miles",25998,"Challenger SXT","2021 Dodge","carmax",30000,25998,"Challenger","SXT","2021"
"850",FALSE,"Dodge Challenger","Dodge","78,000 miles",20998,"Challenger SXT","2021 Dodge","carmax",78000,20998,"Challenger","SXT","2021"
"851",FALSE,"Dodge Challenger","Dodge","45,000 miles",22998,"Challenger SXT","2021 Dodge","carmax",45000,22998,"Challenger","SXT","2021"
"852",FALSE,"Dodge Challenger","Dodge","34,000 miles",24998,"Challenger SXT","2021 Dodge","carmax",34000,24998,"Challenger","SXT","2021"
"853",FALSE,"Dodge Challenger","Dodge","73,000 miles",19998,"Challenger SXT","2021 Dodge","carmax",73000,19998,"Challenger","SXT","2021"
"854",FALSE,"Dodge Challenger","Dodge","45,000 miles",23998,"Challenger SXT","2021 Dodge","carmax",45000,23998,"Challenger","SXT","2021"
"855",FALSE,"Dodge Challenger","Dodge","30,000 miles",24998,"Challenger SXT","2021 Dodge","carmax",30000,24998,"Challenger","SXT","2021"
"856",FALSE,"Dodge Challenger","Dodge","57,000 miles",23998,"Challenger SXT","2021 Dodge","carmax",57000,23998,"Challenger","SXT","2021"
"857",FALSE,"Dodge Challenger","Dodge","55,000 miles",23998,"Challenger SXT","2021 Dodge","carmax",55000,23998,"Challenger","SXT","2021"
"858",FALSE,"Dodge Charger","Dodge","48,000 miles",29998,"Charger GT","2021 Dodge","carmax",48000,29998,"Charger","GT","2021"
"859",FALSE,"Dodge Charger","Dodge","35,000 miles",28998,"Charger GT","2021 Dodge","carmax",35000,28998,"Charger","GT","2021"
"860",FALSE,"Dodge Charger","Dodge","53,000 miles",27998,"Charger GT","2021 Dodge","carmax",53000,27998,"Charger","GT","2021"
"861",FALSE,"Dodge Charger","Dodge","51,000 miles",25998,"Charger GT","2021 Dodge","carmax",51000,25998,"Charger","GT","2021"
"862",FALSE,"Dodge Charger","Dodge","53,000 miles",27998,"Charger GT","2021 Dodge","carmax",53000,27998,"Charger","GT","2021"
"863",FALSE,"Dodge Charger","Dodge","48,000 miles",26998,"Charger GT","2021 Dodge","carmax",48000,26998,"Charger","GT","2021"
"864",FALSE,"Dodge Charger","Dodge","51,000 miles",24998,"Charger GT","2021 Dodge","carmax",51000,24998,"Charger","GT","2021"
"865",FALSE,"Dodge Charger","Dodge","47,000 miles",24998,"Charger GT","2021 Dodge","carmax",47000,24998,"Charger","GT","2021"
"866",FALSE,"Dodge Charger","Dodge","52,000 miles",26998,"Charger GT","2021 Dodge","carmax",52000,26998,"Charger","GT","2021"
"867",FALSE,"Dodge Charger","Dodge","68,000 miles",23998,"Charger GT","2021 Dodge","carmax",68000,23998,"Charger","GT","2021"
"868",FALSE,"Dodge Charger","Dodge","39,000 miles",31998,"Charger GT","2021 Dodge","carmax",39000,31998,"Charger","GT","2021"
"869",FALSE,"Dodge Charger","Dodge","44,000 miles",26998,"Charger GT","2021 Dodge","carmax",44000,26998,"Charger","GT","2021"
"870",FALSE,"Dodge Charger","Dodge","18,000 miles",29998,"Charger GT","2021 Dodge","carmax",18000,29998,"Charger","GT","2021"
"871",FALSE,"Dodge Charger","Dodge","35,000 miles",26998,"Charger GT","2021 Dodge","carmax",35000,26998,"Charger","GT","2021"
"872",FALSE,"Dodge Charger","Dodge","65,000 miles",23998,"Charger GT","2021 Dodge","carmax",65000,23998,"Charger","GT","2021"
"873",FALSE,"Dodge Charger","Dodge","40,000 miles",26998,"Charger GT","2021 Dodge","carmax",40000,26998,"Charger","GT","2021"
"874",FALSE,"Dodge Charger","Dodge","44,000 miles",27998,"Charger GT","2021 Dodge","carmax",44000,27998,"Charger","GT","2021"
"875",FALSE,"Dodge Charger","Dodge","23,000 miles",30998,"Charger GT","2021 Dodge","carmax",23000,30998,"Charger","GT","2021"
"876",FALSE,"Dodge Charger","Dodge","38,000 miles",27998,"Charger GT","2021 Dodge","carmax",38000,27998,"Charger","GT","2021"
"877",FALSE,"Dodge Charger","Dodge","27,000 miles",35998,"Charger R/T","2021 Dodge","carmax",27000,35998,"Charger","R/T","2021"
"878",FALSE,"Dodge Charger","Dodge","50,000 miles",31998,"Charger R/T","2021 Dodge","carmax",50000,31998,"Charger","R/T","2021"
"879",FALSE,"Dodge Charger","Dodge","34,000 miles",32998,"Charger R/T","2021 Dodge","carmax",34000,32998,"Charger","R/T","2021"
"880",FALSE,"Dodge Charger","Dodge","5,000 miles",37998,"Charger R/T","2021 Dodge","carmax",5000,37998,"Charger","R/T","2021"
"881",FALSE,"Dodge Charger","Dodge","44,000 miles",31998,"Charger R/T","2021 Dodge","carmax",44000,31998,"Charger","R/T","2021"
"882",FALSE,"Dodge Charger","Dodge","41,000 miles",32998,"Charger R/T","2021 Dodge","carmax",41000,32998,"Charger","R/T","2021"
"883",FALSE,"Dodge Charger","Dodge","36,000 miles",34998,"Charger R/T","2021 Dodge","carmax",36000,34998,"Charger","R/T","2021"
"884",FALSE,"Dodge Charger","Dodge","26,000 miles",33998,"Charger R/T","2021 Dodge","carmax",26000,33998,"Charger","R/T","2021"
"885",FALSE,"Dodge Charger","Dodge","39,000 miles",31998,"Charger R/T","2021 Dodge","carmax",39000,31998,"Charger","R/T","2021"
"886",FALSE,"Dodge Charger","Dodge","32,000 miles",33998,"Charger R/T","2021 Dodge","carmax",32000,33998,"Charger","R/T","2021"
"887",FALSE,"Dodge Charger","Dodge","57,000 miles",29998,"Charger R/T","2021 Dodge","carmax",57000,29998,"Charger","R/T","2021"
"888",FALSE,"Dodge Charger","Dodge","59,000 miles",28998,"Charger R/T","2021 Dodge","carmax",59000,28998,"Charger","R/T","2021"
"889",FALSE,"Dodge Charger","Dodge","16,000 miles",35998,"Charger R/T","2021 Dodge","carmax",16000,35998,"Charger","R/T","2021"
"890",FALSE,"Dodge Charger","Dodge","30,000 miles",31998,"Charger R/T","2021 Dodge","carmax",30000,31998,"Charger","R/T","2021"
"891",FALSE,"Dodge Charger","Dodge","49,000 miles",33998,"Charger R/T","2021 Dodge","carmax",49000,33998,"Charger","R/T","2021"
"892",FALSE,"Dodge Charger","Dodge","49,000 miles",22998,"Charger SXT","2021 Dodge","carmax",49000,22998,"Charger","SXT","2021"
"893",FALSE,"Dodge Charger","Dodge","60,000 miles",23998,"Charger SXT","2021 Dodge","carmax",60000,23998,"Charger","SXT","2021"
"894",FALSE,"Dodge Charger","Dodge","51,000 miles",22998,"Charger SXT","2021 Dodge","carmax",51000,22998,"Charger","SXT","2021"
"895",FALSE,"Dodge Charger","Dodge","41,000 miles",21998,"Charger SXT","2021 Dodge","carmax",41000,21998,"Charger","SXT","2021"
"896",FALSE,"Dodge Charger","Dodge","47,000 miles",21998,"Charger SXT","2021 Dodge","carmax",47000,21998,"Charger","SXT","2021"
"897",FALSE,"Dodge Charger","Dodge","50,000 miles",22998,"Charger SXT","2021 Dodge","carmax",50000,22998,"Charger","SXT","2021"
"898",FALSE,"Dodge Charger","Dodge","37,000 miles",21998,"Charger SXT","2021 Dodge","carmax",37000,21998,"Charger","SXT","2021"
"899",FALSE,"Dodge Charger","Dodge","43,000 miles",21998,"Charger SXT","2021 Dodge","carmax",43000,21998,"Charger","SXT","2021"
"900",FALSE,"Dodge Charger","Dodge","41,000 miles",21998,"Charger SXT","2021 Dodge","carmax",41000,21998,"Charger","SXT","2021"
"901",FALSE,"Dodge Charger","Dodge","44,000 miles",20998,"Charger SXT","2021 Dodge","carmax",44000,20998,"Charger","SXT","2021"
"902",FALSE,"Dodge Charger","Dodge","45,000 miles",21998,"Charger SXT","2021 Dodge","carmax",45000,21998,"Charger","SXT","2021"
"903",FALSE,"Dodge Charger","Dodge","35,000 miles",21998,"Charger SXT","2021 Dodge","carmax",35000,21998,"Charger","SXT","2021"
"904",FALSE,"Dodge Charger","Dodge","40,000 miles",21998,"Charger SXT","2021 Dodge","carmax",40000,21998,"Charger","SXT","2021"
"905",FALSE,"Dodge Charger","Dodge","43,000 miles",21998,"Charger SXT","2021 Dodge","carmax",43000,21998,"Charger","SXT","2021"
"906",FALSE,"Dodge Charger","Dodge","46,000 miles",22998,"Charger SXT","2021 Dodge","carmax",46000,22998,"Charger","SXT","2021"
"907",FALSE,"Dodge Charger","Dodge","48,000 miles",20998,"Charger SXT","2021 Dodge","carmax",48000,20998,"Charger","SXT","2021"
"908",FALSE,"Dodge Charger","Dodge","55,000 miles",19998,"Charger SXT","2021 Dodge","carmax",55000,19998,"Charger","SXT","2021"
"909",FALSE,"Dodge Charger","Dodge","35,000 miles",21998,"Charger SXT","2021 Dodge","carmax",35000,21998,"Charger","SXT","2021"
"910",FALSE,"Dodge Charger","Dodge","48,000 miles",23998,"Charger SXT","2021 Dodge","carmax",48000,23998,"Charger","SXT","2021"
"911",FALSE,"Dodge Charger","Dodge","48,000 miles",20998,"Charger SXT","2021 Dodge","carmax",48000,20998,"Charger","SXT","2021"
"912",FALSE,"Dodge Charger","Dodge","43,000 miles",19998,"Charger SXT","2021 Dodge","carmax",43000,19998,"Charger","SXT","2021"
"913",FALSE,"Dodge Charger","Dodge","37,000 miles",24998,"Charger SXT","2021 Dodge","carmax",37000,24998,"Charger","SXT","2021"
"914",FALSE,"Dodge Charger","Dodge","12,000 miles",29998,"Charger SXT","2021 Dodge","carmax",12000,29998,"Charger","SXT","2021"
"915",FALSE,"Dodge Charger","Dodge","51,000 miles",21998,"Charger SXT","2021 Dodge","carmax",51000,21998,"Charger","SXT","2021"
"916",FALSE,"Dodge Charger","Dodge","36,000 miles",22998,"Charger SXT","2021 Dodge","carmax",36000,22998,"Charger","SXT","2021"
"917",FALSE,"Dodge Charger","Dodge","31,000 miles",24998,"Charger SXT","2021 Dodge","carmax",31000,24998,"Charger","SXT","2021"
"918",FALSE,"Dodge Charger","Dodge","41,000 miles",24998,"Charger SXT","2021 Dodge","carmax",41000,24998,"Charger","SXT","2021"
"919",FALSE,"Dodge Charger","Dodge","41,000 miles",23998,"Charger SXT","2021 Dodge","carmax",41000,23998,"Charger","SXT","2021"
"920",FALSE,"Dodge Charger","Dodge","43,000 miles",21998,"Charger SXT","2021 Dodge","carmax",43000,21998,"Charger","SXT","2021"
"921",FALSE,"Dodge Charger","Dodge","33,000 miles",24998,"Charger SXT","2021 Dodge","carmax",33000,24998,"Charger","SXT","2021"
"922",FALSE,"Dodge Charger","Dodge","76,000 miles",18998,"Charger SXT","2021 Dodge","carmax",76000,18998,"Charger","SXT","2021"
"923",FALSE,"Dodge Charger","Dodge","35,000 miles",24998,"Charger SXT","2021 Dodge","carmax",35000,24998,"Charger","SXT","2021"
"924",FALSE,"Dodge Charger","Dodge","39,000 miles",22998,"Charger SXT","2021 Dodge","carmax",39000,22998,"Charger","SXT","2021"
"925",FALSE,"Dodge Charger","Dodge","22,000 miles",25998,"Charger SXT","2021 Dodge","carmax",22000,25998,"Charger","SXT","2021"
"926",FALSE,"Dodge Charger","Dodge","15,000 miles",41998,"Charger Scat Pack","2021 Dodge","carmax",15000,41998,"Charger","Scat Pack","2021"
